대여소번호,대여소명,전체이용건수,최초관측일,최종관측일,출근시간비중,퇴근시간비중,주말비중,심야비중,자치구,상세주소,위도,경도,설치일,거치대수,운영방식,관측일수,일평균이용건수,거치대당일평균이용건수,일평균이용건수점수,출근시간비중점수,퇴근시간비중점수,주말비중점수,거치대당일평균이용건수점수,동일가중치점수,집중운영점수,우선관리등급,군집
3419,3419.국립어린이과학관,4723,2025-06-01,2026-06-30,0.17298327334321406,0.2983273343214059,0.24158373914884607,0.17912343849248358,종로구,서울특별시 종로구 와룡동 2-85,37.58194733,126.99736786,2020-02-10 00:00:00,14.0,QR,395,11.956962025316455,0.8540687160940326,1,3,4,3,1,12,2.45,일반,3
1364,1364. 성북동 치안센터 앞,8161,2025-06-01,2026-06-30,0.22301188579830902,0.2171302536453866,0.2402891802475187,0.18882489890944737,성북구,서울특별시 성북구 성북로 25 성북동 치안센터 앞,37.59017181,127.00408936,2018-11-02 00:00:00,10.0,LCD,395,20.660759493670888,2.0660759493670886,2,4,1,2,3,12,2.45,일반,0
3545,3545.한양대역 1번출구,8100,2025-06-01,2026-06-30,0.08456790123456791,0.3269135802469136,0.23407407407407407,0.2482716049382716,성동구,서울특별시 성동구 행당동 33,37.55657959,127.04335785,2020-04-13 00:00:00,10.0,QR,395,20.50632911392405,2.050632911392405,2,1,4,2,3,12,2.45,일반,3
2175,2175. 신림동걷고싶은문화의거리입구,10858,2025-06-01,2026-06-30,0.08123042917664394,0.23604715417203906,0.2877141278320133,0.3624976975501934,관악구,서울특별시 관악구 신림로 369,37.48730087,126.92870331,2017-11-28 10:27:01,10.0,LCD,395,27.48860759493671,2.748860759493671,3,1,2,5,3,14,2.45,일반,3
455,455. 종로6가역 버스정류장(동대문 방향),15205,2025-06-01,2026-06-30,0.11818480762906938,0.22663597500822097,0.10858270305820454,0.06517592897073331,종로구,서울특별시 종로구 종로 254-1 삼익한의원,37.570961,127.00605774,2018-08-30 00:00:00,8.0,LCD,395,38.49367088607595,4.811708860759493,4,2,1,1,4,12,2.45,일반,2
1826,1826. 한신코아 앞,4140,2025-06-01,2026-06-30,0.2748792270531401,0.2606280193236715,0.242512077294686,0.12971014492753624,금천구,서울특별시 금천구 한내로 62,37.45684052,126.88834381,2017-05-08 16:03:23,10.0,LCD,395,10.481012658227849,1.0481012658227848,1,5,2,3,1,12,2.45,일반,0
4548,4548.신목동역1번출구,5778,2025-10-02,2026-06-30,0.14780200761509174,0.27916233991000344,0.23001038421599168,0.22204915195569402,양천구,양천구 목동 413-3,37.54470444,126.88251495,2025-10-02 00:00:00,7.0,QR,272,21.24264705882353,3.0346638655462184,2,2,3,2,3,12,2.45,일반,3
941,941. 은평뉴타운 도서관,6792,2025-06-01,2026-06-30,0.14782096584216725,0.2753239104829211,0.2763545347467609,0.11263250883392226,은평구,서울특별시 진관동 141-27 은평뉴타운 도서관,37.63722229,126.93330383,2017-11-01 16:00:00,13.0,LCD,395,17.19493670886076,1.3226874391431354,2,2,3,4,2,13,2.4499999999999997,일반,0
2127,2127. 난곡종점,5418,2025-06-01,2026-06-30,0.19121447028423771,0.16500553709856036,0.26504245108896274,0.3222591362126246,관악구,서울특별시 관악구 난곡로 99,37.46488571,126.91947937,2017-05-12 11:54:53,10.0,LCD,395,13.716455696202532,1.3716455696202532,2,4,1,4,2,13,2.4499999999999997,일반,3
2071,2071. 대림아파트 후문 상가 옆,6360,2025-06-01,2026-05-18,0.22531446540880504,0.1720125786163522,0.26336477987421386,0.1998427672955975,동작구,동작구 사당로23길 137,37.48886871,126.97190857,2019-03-26 00:00:00,10.0,LCD,352,18.068181818181817,1.8068181818181817,2,4,1,4,2,13,2.4499999999999997,일반,0
2083,2083.흑석롯데캐슬에듀포레(107동),5455,2025-06-01,2026-06-30,0.2307974335472044,0.215032080659945,0.27204399633363885,0.20623281393217233,동작구, 동작구 흑석동 86-212,37.50470352,126.96073151,2020-04-22 00:00:00,10.0,QR,395,13.810126582278482,1.3810126582278481,2,4,1,4,2,13,2.4499999999999997,일반,0
2712,2712.화곡터널입구교차로,8678,2025-06-01,2026-06-30,0.18552661903664439,0.24521779211799954,0.2787508642544365,0.21398939847891219,강서구,강서구 가로공원로 238 ,37.53835678,126.84236145,2020-03-17 00:00:00,18.0,QR,395,21.969620253164557,1.220534458509142,2,3,2,4,2,13,2.4499999999999997,일반,3
1064,1064.중앙보훈병원역 1번출구,6396,2025-06-01,2026-06-30,0.14509068167604752,0.2953408380237649,0.2707942464040025,0.14149468417761102,강동구,둔촌동 산17-4 ,37.52779388,127.14764404,2020-01-09 00:00:00,10.0,QR,395,16.19240506329114,1.619240506329114,2,2,3,4,2,13,2.4499999999999997,일반,3
2116,2116. 에이스에이존빌딩,6413,2025-06-01,2026-06-30,0.0606580383595821,0.31373772025573055,0.27615780445969124,0.3316700452206456,관악구,서울특별시 관악구 남부순환로 지하 1822,37.48170471,126.95082855,2017-05-26 09:48:09,9.0,LCD,395,16.235443037974683,1.8039381153305203,2,1,4,4,2,13,2.4499999999999997,일반,3
129,129. 신촌역(2호선) 6번출구 옆,7588,2025-06-01,2026-06-30,0.1099103848181339,0.27517132314180287,0.2672641012124407,0.2952029520295203,마포구,서울특별시 마포구 신촌로 106,37.55505371,126.93756866,2015-09-07 10:37:04,10.0,QR,395,19.21012658227848,1.921012658227848,2,2,3,4,2,13,2.4499999999999997,일반,3
4658,4658. 녹번역1번출구앞,6000,2025-06-01,2026-06-30,0.10266666666666667,0.31016666666666665,0.2615,0.2975,은평구,서울특별시 은평구 통일로,37.60176849,126.9354248,2021-03-18 00:00:00,10.0,QR,395,15.189873417721518,1.5189873417721518,2,1,4,4,2,13,2.4499999999999997,일반,3
4671,4671. 청구성심병원 앞,7956,2025-06-01,2026-06-30,0.11588738059326295,0.2921065862242333,0.27853192559074913,0.2288838612368024,은평구,진관2로,37.62087631,126.9197998,2021-03-17 00:00:00,10.0,QR,395,20.141772151898735,2.0141772151898736,2,2,3,4,2,13,2.4499999999999997,일반,3
1682,1682. 중계종합사회복지관 교차로,7067,2025-06-01,2026-06-30,0.11928682609310881,0.27621338616103014,0.2622046129899533,0.2044714871940003,노원구,서울특별시 노원구 덕릉로 662 중계3단지주공영구임대아파트,37.65745544,127.07554626,2018-03-15 14:22:50,13.0,QR,395,17.89113924050633,1.3762414800389484,2,2,3,4,2,13,2.4499999999999997,일반,3
1751,1751. 창원초등학교 교차로,8008,2025-06-01,2026-06-30,0.20666833166833168,0.22315184815184816,0.2711038961038961,0.251998001998002,도봉구,서울특별시 도봉구 해등로12길 44 주공2단지아파트,37.6521225,127.04170227,2020-03-23 00:00:00,15.0,QR,395,20.27341772151899,1.3515611814345994,2,4,1,4,2,13,2.4499999999999997,일반,3
2008,2008. 노량진근린공원 대방공원,6096,2025-06-01,2026-06-30,0.20898950131233596,0.19635826771653545,0.2619750656167979,0.18864829396325458,동작구,서울특별시 동작구 여의대방로44길 20,37.5093689,126.92807007,2017-05-12 10:59:17,10.0,LCD,395,15.432911392405064,1.5432911392405064,2,4,1,4,2,13,2.4499999999999997,일반,0
3402,3402.이화공영주차장,4847,2025-06-01,2026-06-30,0.26903239116979577,0.23334021043944708,0.18155560140292964,0.15700433257685167,종로구,서울특별시 종로구 이화동 13-2,37.57660675,127.00556946,2020-04-19 00:00:00,10.0,QR,395,12.270886075949367,1.2270886075949368,1,5,2,1,2,11,2.4499999999999997,일반,0
328,328. 탑골공원 앞,7344,2025-06-01,2026-06-30,0.061683006535947715,0.3212145969498911,0.26143790849673204,0.24877450980392157,종로구,서울특별시 종로구 종로 99 탑골공원 앞,37.57039642,126.9881897,2015-10-07 12:23:33,11.0,QR,395,18.59240506329114,1.6902186421173762,2,1,4,4,2,13,2.4499999999999997,일반,3
1388,1388. 돈암초교입구 버스정류장(한성대입구역 방면),7366,2025-06-01,2026-06-30,0.15612272603855554,0.2553624762421939,0.26513711648112953,0.23689926690198207,성북구,서울특별시 성북구 동소문동3가 66-1,37.59088135,127.01170349,2020-03-28 00:00:00,10.0,QR,395,18.648101265822785,1.8648101265822785,2,3,2,4,2,13,2.4499999999999997,일반,3
1543,1543. 수유1동 주민센터,6625,2025-06-01,2026-06-30,0.1541132075471698,0.24950943396226416,0.2620377358490566,0.2421132075471698,강북구,서울특별시 강북구 삼양로 299 수유1동 주민센터,37.63018799,127.01773834,2018-02-26 12:06:18,10.0,LCD,395,16.772151898734176,1.6772151898734176,2,3,2,4,2,13,2.4499999999999997,일반,3
2036,2036. 정금마을 마을버스정류장,7936,2025-06-01,2026-06-30,0.16872479838709678,0.23878528225806453,0.27633568548387094,0.15196572580645162,동작구,서울특별시 동작구 동작대로 66-29,37.49466324,126.98244476,2017-05-12 11:06:30,12.0,LCD,395,20.09113924050633,1.6742616033755275,2,3,2,4,2,13,2.4499999999999997,일반,0
2341,2341. 일원역 4~5번 출구 사이,7293,2025-06-02,2026-06-30,0.14246537775949542,0.28602769779240367,0.2721788015905663,0.19621554915672562,강남구,서울특별시 강남구 일원로 127,37.4833107,127.08493805,2017-06-13 16:07:03,10.0,LCD,394,18.51015228426396,1.8510152284263959,2,2,3,4,2,13,2.4499999999999997,일반,3
575,575. 대원중고교 입구(대하빌딩),6968,2025-06-01,2026-06-30,0.15944316877152698,0.25416188289322617,0.26765212399540755,0.19962686567164178,광진구,서울특별시 광진구 용마산로 120 중앙농협 중곡지점,37.56429291,127.08693695,2016-07-06 12:00:00,10.0,LCD,395,17.640506329113926,1.7640506329113925,2,3,2,4,2,13,2.4499999999999997,일반,3
477,477.앰배서더 호텔 주변,6066,2025-06-01,2026-06-30,0.1651829871414441,0.2561819980217606,0.26475436861193535,0.16386416089680184,중구,서울특별시 중구 장충동2가 191-65,37.55928802,127.00268555,2020-01-30 00:00:00,10.0,QR,395,15.356962025316456,1.5356962025316456,2,3,2,4,2,13,2.4499999999999997,일반,3
2357,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),4991,2025-06-01,2026-06-30,0.17110799438990182,0.3283911039871769,0.1709076337407333,0.1454618312963334,강남구,서울특별시 강남구 언주로89길 7,37.50166321,127.04297638,2017-08-25 15:54:57,10.0,LCD,395,12.635443037974683,1.2635443037974683,1,3,4,1,2,11,2.4499999999999997,일반,2
1554,1554.번동사거리,5968,2025-06-01,2026-06-30,0.1600201072386059,0.23793565683646112,0.2734584450402145,0.24011394101876676,강북구,서울특별시 강북구 번동 430-76,37.63539124,127.03455353,2020-03-25 00:00:00,10.0,QR,395,15.108860759493671,1.5108860759493672,2,3,2,4,2,13,2.4499999999999997,일반,3
1519,1519. 장미원시장 건너편,6419,2025-06-01,2026-06-30,0.12914784234304408,0.2860258607259698,0.2702913226359246,0.23944539647920238,강북구,서울특별시 강북구 삼양로 474 수유동 317-3,37.64545059,127.01561737,2017-05-11 09:33:54,10.0,LCD,395,16.250632911392405,1.6250632911392404,2,2,3,4,2,13,2.4499999999999997,일반,3
2320,2320. 도곡역 대치지구대 방향,7851,2025-06-01,2026-06-30,0.13934530633040376,0.2797095911348873,0.2784358680422876,0.18137816838619283,강남구,서울특별시 강남구 남부순환로 지하 2814,37.4919281,127.05696869,2017-06-13 14:27:28,10.0,LCD,395,19.87594936708861,1.9875949367088608,2,2,3,4,2,13,2.4499999999999997,일반,3
4924,4924.논현동가구거리,4720,2025-06-01,2026-06-30,0.1923728813559322,0.29300847457627116,0.17033898305084746,0.1309322033898305,강남구,강남구 논현동 56-21,37.51280975,127.02636719,2023-01-17 00:00:00,8.0,QR,395,11.949367088607595,1.4936708860759493,1,4,3,1,2,11,2.4499999999999997,일반,2
358,358. 성균관대입구 사거리 A,8562,2025-06-01,2026-06-30,0.06353655687923382,0.3092735342209764,0.28065872459705676,0.2999299229152067,종로구,서울특별시 종로구 창경궁로 234 성대입구 사거리,37.58250046,126.99853516,2016-06-01 14:30:00,13.0,QR,395,21.675949367088606,1.6673807205452773,2,1,4,4,2,13,2.4499999999999997,일반,3
3918,3918. 이좋은집오피스텔 앞,7752,2025-06-01,2026-06-30,0.16021671826625386,0.23400412796697626,0.27812177502579977,0.29901960784313725,구로구,서울 구로구 오류동 44-1,37.4949913,126.84185028,2021-11-19 00:00:00,10.0,QR,395,19.625316455696204,1.9625316455696205,2,3,2,4,2,13,2.4499999999999997,일반,3
1550,1550.삼각산아이원아파트(105동 옆),1642,2025-06-01,2026-06-30,0.3629719853836784,0.15834348355663824,0.292326431181486,0.08647990255785627,강북구,서울특별시 강북구 삼양로19길 113 삼각산아이원아파트,37.61522293,127.01850891,2020-07-21 00:00:00,10.0,QR,395,4.156962025316456,0.4156962025316456,1,5,1,5,1,13,2.4000000000000004,일반,0
858,858.녹사평역3번 출구,4509,2025-06-01,2026-06-30,0.0658682634730539,0.3490796185406964,0.31736526946107785,0.23863384342426258,용산구,서울특별시 용산구 용산동4가 10-4,37.53440857,126.9868927,2020-04-07 00:00:00,10.0,QR,395,11.415189873417722,1.1415189873417722,1,1,5,5,1,13,2.4000000000000004,일반,3
2199,2199.신봉천주유소 A,1987,2025-06-01,2026-06-30,0.1132360342224459,0.3069954705586311,0.3014594866633115,0.23402113739305486,관악구,남부순환로 1884,37.47877121,126.95869446,2020-04-30 00:00:00,8.0,QR,395,5.030379746835443,0.6287974683544304,1,2,4,5,1,13,2.4000000000000004,일반,3
3561,3561.행당동 삼부APT후문,2752,2025-06-01,2026-06-30,0.049781976744186045,0.34120639534883723,0.2852470930232558,0.38335755813953487,성동구,서울특별시 성동구 왕십리로 278-17 행당동삼부아파트상가,37.55926895,127.03839874,2020-04-14 00:00:00,10.0,QR,395,6.9670886075949365,0.6967088607594937,1,1,5,5,1,13,2.4000000000000004,일반,3
854,854.HID 유족동지회 앞,1734,2025-06-01,2026-06-30,0.04382929642445214,0.34429065743944637,0.370242214532872,0.25720876585928487,용산구,서울특별시 용산구 이태원로 287 6호선 한강진역,37.53872681,127.00154877,2020-04-05 00:00:00,10.0,QR,395,4.389873417721519,0.43898734177215193,1,1,5,5,1,13,2.4000000000000004,일반,3
451,451. 청와대앞길,2497,2025-06-01,2026-06-30,0.09731678013616339,0.3540248297957549,0.3131758109731678,0.07408890668802563,종로구,서울특별시 종로구 청와대로 73 종로구 세종로 1-54,37.58351517,126.97966766,2017-09-07 16:08:37,8.0,LCD,395,6.321518987341772,0.7901898734177215,1,1,5,5,1,13,2.4000000000000004,일반,2
3429,3429.HW컨벤션센터 앞,1838,2025-06-01,2026-06-30,0.279107725788901,0.20184983677910773,0.29760609357997825,0.22633297062023938,종로구,서울특별시 종로구 부암동 134-2,37.59725952,126.96308899,2020-02-13 00:00:00,10.0,QR,395,4.653164556962025,0.4653164556962025,1,5,1,5,1,13,2.4000000000000004,일반,0
1366,1366. 일신초등학교 옆,3881,2025-06-01,2026-06-30,0.1968564802885854,0.23550631280597784,0.30945632568925535,0.16026797217212058,성북구,서울특별시 성북구 월곡로 74 일신초등학교 옆,37.59972,127.04038239,2018-10-26 00:00:00,10.0,LCD,395,9.825316455696203,0.9825316455696204,1,4,2,5,1,13,2.4000000000000004,일반,0
4545,4545. 청소년음악센터,10422,2025-06-01,2026-06-30,0.15716753022452504,0.17549414699673768,0.23786221454615236,0.1639800422183842,양천구,양천구 신정동 1290-6,37.51061249,126.84261322,2023-03-27 00:00:00,10.0,QR,395,26.384810126582277,2.638481012658228,3,3,1,2,3,12,2.4000000000000004,일반,0
3503,3503. 광진유진스웰,2761,2025-06-01,2026-06-30,0.13726910539659543,0.3321260412893879,0.28250633828323074,0.2672944585295183,광진구,서울특별시 광진구 아차산로78길 7 광진유진스웰,37.55048752,127.10895538,2017-11-01 12:14:45,14.0,LCD,395,6.989873417721519,0.4992766726943942,1,2,4,5,1,13,2.4000000000000004,일반,3
1159,1159. 서서울모터리움 앞,9038,2025-06-01,2026-06-30,0.09172383270635097,0.4403629121487055,0.13044921442797078,0.08309360477981854,강서구,서울특별시 강서구 양천로53길 30,37.56585312,126.84659576,2017-11-28 10:12:53,20.0,LCD,395,22.88101265822785,1.1440506329113924,3,1,5,1,1,11,2.4000000000000004,일반,2
1690,1690. 도봉운전면허시험장 버스정류장 옆,10666,2025-06-01,2026-06-30,0.13585224076504782,0.25820363772735794,0.2183573973373336,0.19913744609038064,노원구,서울특별시 노원구 동일로 1449 도봉운전면허시험장,37.6577301,127.05931091,2018-11-02 00:00:00,10.0,LCD,395,27.00253164556962,2.700253164556962,3,2,2,2,3,12,2.4000000000000004,일반,3
4968,4968.강동구 자원순환센터,634,2025-12-02,2026-06-30,0.04889589905362776,0.4479495268138801,0.305993690851735,0.1640378548895899,강동구,강동구 고덕동 89-4,37.56932449,127.16061401,2025-11-28 00:00:00,10.0,QR,211,3.004739336492891,0.3004739336492891,1,1,5,5,1,13,2.4000000000000004,일반,2
432,432. 마포중앙도서관,2745,2025-06-01,2026-06-30,0.07431693989071038,0.39854280510018214,0.2983606557377049,0.13187613843351548,마포구,마포구 성산로 128,37.56333923,126.90820312,2018-10-12 00:00:00,10.0,LCD,395,6.949367088607595,0.6949367088607594,1,1,5,5,1,13,2.4000000000000004,일반,2
2401,2401. 밀알학교 입구 (삼성서울병원 입구),3180,2025-06-01,2026-06-30,0.23333333333333334,0.23553459119496856,0.28238993710691823,0.17672955974842766,강남구,강남구 일원동 128-10,37.48656082,127.08267212,2018-09-14 00:00:00,10.0,LCD,395,8.050632911392405,0.8050632911392406,1,4,2,5,1,13,2.4000000000000004,일반,0
3603,3603. 삼성역 2번출구,1,2026-04-12,2026-04-12,0.0,1.0,1.0,0.0,강남구,영동대로606앞,37.5082016,127.06396484,2021-02-23 00:00:00,10.0,QR,1,1.0,0.1,1,1,5,5,1,13,2.4000000000000004,일반,3
556,556. 달맞이공원,1019,2025-06-01,2026-06-30,0.06084396467124632,0.41609421000981356,0.380765456329735,0.2198233562315996,성동구,서울특별시 성동구 금호동4가 367-1 달맞이공원,37.54205322,127.020401,2016-07-06 12:00:00,14.0,LCD,395,2.579746835443038,0.18426763110307415,1,1,5,5,1,13,2.4000000000000004,일반,3
1353,1353. 금호어울림센터힐 내,2756,2025-06-01,2026-06-30,0.34252539912917274,0.18940493468795355,0.3178519593613933,0.17634252539912917,성북구,서울특별시 성북구 동소문로34길 73 금호어울림센터힐 내,37.60083008,127.02355194,2017-11-13 09:31:42,8.0,LCD,395,6.977215189873418,0.8721518987341772,1,5,1,5,1,13,2.4000000000000004,일반,0
3130,3130.가재울사거리,8912,2025-06-01,2026-06-30,0.2635771992818671,0.21252244165170556,0.25224416517055653,0.1229802513464991,서대문구,서대문구 남가좌동385-16,37.57456207,126.91799164,2020-05-04 00:00:00,20.0,QR,395,22.562025316455696,1.1281012658227847,2,5,1,3,1,12,2.4000000000000004,일반,0
3129,3129.DMC래미안e편한세상203동옆,8749,2025-06-01,2026-06-30,0.29351925934392503,0.2213967310549777,0.2526002971768202,0.1230997828323237,서대문구,서대문구 북가좌동477-1,37.57626343,126.91132355,2020-04-22 00:00:00,20.0,QR,395,22.149367088607594,1.1074683544303796,2,5,1,3,1,12,2.4000000000000004,일반,0
137,137. 신촌기차역입구 교차로,4603,2025-06-01,2026-06-30,0.06799913100152075,0.357375624592657,0.2963284814251575,0.27373452096458833,서대문구,서울특별시 서대문구 연세로2다길 58,37.55681229,126.9431839,2015-09-07 10:44:49,10.0,QR,395,11.653164556962025,1.1653164556962026,1,1,5,5,1,13,2.4000000000000004,일반,3
3122,3122.북가좌삼거리2,8861,2025-06-01,2026-06-30,0.28710077869314976,0.2044915923710642,0.25798442613700484,0.17481096941654442,서대문구,북가좌동474-1,37.5742836,126.90646362,2020-04-08 00:00:00,20.0,QR,395,22.432911392405064,1.1216455696202532,2,5,1,3,1,12,2.4000000000000004,일반,0
